date,pair,new_trades
2008-05-28,XAGUSD,4
2008-05-28,XAUUSD,1
2008-06-04,EURCHF,1
2008-06-04,GBPAUD,9
2008-06-04,GBPJPY,1
2008-06-04,CHFJPY,2
2008-06-04,EURGBP,5
2008-06-04,USDCHF,2
2008-06-04,XAGUSD,3
2008-06-04,AUDNZD,4
2008-06-11,EURCHF,1
2008-06-11,GBPAUD,9
2008-06-11,USDCHF,2
2008-06-11,EURGBP,1
2008-06-11,CHFJPY,1
2008-06-11,AUDNZD,6
2008-06-11,USDJPY,1
2008-06-11,AUDUSD,1
2008-06-11,XAGUSD,4
2008-06-11,NZDUSD,1
2008-06-18,EURCHF,1
2008-06-18,GBPAUD,9
2008-06-18,GBPUSD,2
2008-06-18,USDCHF,3
2008-06-18,EURGBP,3
2008-06-18,AUDNZD,3
2008-06-18,XAGUSD,3
2008-06-18,CHFJPY,2
2008-06-18,NZDUSD,1
2008-06-27,CHFJPY,5
2008-06-27,EURCHF,1
2008-06-27,GBPCHF,1
2008-06-27,GBPNZD,3
2008-06-27,NZDUSD,1
2008-06-27,AUDNZD,1
2008-06-27,EURAUD,4
2008-06-27,XAUUSD,3
2008-06-27,EURGBP,5
2008-06-27,GBPAUD,2
2008-06-27,USDCHF,1
2008-07-04,EURCHF,1
2008-07-04,CHFJPY,4
2008-07-04,GBPCHF,4
2008-07-04,EURGBP,6
2008-07-04,GBPNZD,2
2008-07-04,XAUUSD,4
2008-07-04,EURAUD,3
2008-07-04,NZDUSD,1
2008-07-04,GBPAUD,1
2008-07-04,USDCHF,1
2008-07-11,CHFJPY,2
2008-07-11,GBPCHF,2
2008-07-11,EURGBP,6
2008-07-11,GBPNZD,3
2008-07-11,AUDNZD,6
2008-07-11,XAUUSD,2
2008-07-11,EURAUD,3
2008-07-11,NZDUSD,1
2008-07-11,GBPAUD,1
2008-07-11,USDCHF,1
2008-07-18,AUDNZD,9
2008-07-18,EURJPY,1
2008-07-18,AUDJPY,1
2008-07-18,CHFJPY,1
2008-07-18,CADJPY,1
2008-07-18,EURGBP,5
2008-07-18,USDCHF,1
2008-07-18,NZDJPY,1
2008-07-18,GBPNZD,3
2008-07-18,XAUUSD,1
2008-07-18,EURAUD,3
2008-07-28,GBPCHF,8
2008-07-28,EURCHF,1
2008-07-28,EURGBP,5
2008-07-28,CHFJPY,2
2008-07-28,XAGUSD,4
2008-07-28,XAUUSD,1
2008-07-28,EURAUD,3
2008-07-28,GBPAUD,1
2008-07-28,USDCHF,1
2008-07-28,AUDNZD,1
2008-08-04,EURCHF,2
2008-08-04,GBPCHF,2
2008-08-04,AUDJPY,1
2008-08-04,AUDUSD,2
2008-08-04,EURGBP,5
2008-08-04,GBPNZD,1
2008-08-04,CHFJPY,1
2008-08-04,XAGUSD,3
2008-08-04,EURAUD,1
2008-08-04,XAUUSD,2
2008-08-04,NZDJPY,1
2008-08-04,GBPAUD,2
2008-08-04,AUDNZD,3
2008-08-04,USDCHF,1
2008-08-11,XAGUSD,5
2008-08-11,EURCHF,1
2008-08-11,GBPCAD,3
2008-08-11,EURGBP,7
2008-08-11,CHFJPY,1
2008-08-11,XAUUSD,3
2008-08-11,EURAUD,2
2008-08-11,NZDJPY,1
2008-08-11,USDNOK,1
2008-08-11,USDSEK,1
2008-08-11,GBPAUD,2
2008-08-18,CHFJPY,1
2008-08-18,GBPUSD,6
2008-08-18,GBPCAD,8
2008-08-18,XAGUSD,1
2008-08-18,EURGBP,4
2008-08-18,GBPNZD,3
2008-08-18,EURAUD,2
2008-08-18,GBPAUD,1
2008-08-18,XAUUSD,1
2008-08-26,GBPUSD,5
2008-08-26,GBPCAD,5
2008-08-26,CHFJPY,1
2008-08-26,AUDUSD,1
2008-08-26,EURAUD,3
2008-08-26,USDCHF,2
2008-08-26,XAUUSD,3
2008-08-26,GBPNZD,2
2008-08-26,NZDUSD,1
2008-08-26,GBPAUD,2
2008-08-26,EURGBP,2
2008-09-02,USDCHF,5
2008-09-02,GBPCAD,8
2008-09-02,CHFJPY,1
2008-09-02,GBPNZD,3
2008-09-02,XAUUSD,3
2008-09-02,EURAUD,2
2008-09-02,GBPAUD,2
2008-09-02,AUDUSD,2
2008-09-02,CADJPY,1
2008-09-09,XAGUSD,2
2008-09-09,GBPCAD,8
2008-09-09,EURUSD,4
2008-09-09,EURGBP,3
2008-09-09,EURAUD,2
2008-09-09,XAUUSD,3
2008-09-09,USDSEK,2
2008-09-09,USDNOK,1
2008-09-09,GBPAUD,1
2008-09-09,USDCAD,1
2008-09-16,USDCHF,4
2008-09-16,GBPUSD,4
2008-09-16,CHFJPY,1
2008-09-16,EURAUD,3
2008-09-16,GBPAUD,3
2008-09-16,USDSEK,3
2008-09-16,USDNOK,3
2008-09-16,XAUUSD,2
2008-09-16,EURGBP,2
2008-09-16,USDCAD,2
2008-09-26,AUDUSD,2
2008-09-26,CHFJPY,2
2008-09-26,GBPCAD,1
2008-09-26,EURSEK,3
2008-09-26,EURNOK,2
2008-09-26,EURAUD,5
2008-09-26,GBPNZD,3
2008-09-26,XAUUSD,5
2008-09-26,GBPAUD,1
2008-09-26,EURUSD,1
2008-09-26,EURGBP,1
2008-09-26,USDCHF,1
2008-10-03,GBPCAD,4
2008-10-03,EURSEK,3
2008-10-03,EURAUD,3
2008-10-03,XAGUSD,1
2008-10-03,USDSEK,3
2008-10-03,XAUUSD,5
2008-10-03,USDNOK,1
2008-10-03,EURGBP,4
2008-10-03,USDCAD,3
2008-10-10,USDCAD,4
2008-10-10,XAGUSD,2
2008-10-10,AUDJPY,2
2008-10-10,XAUUSD,7
2008-10-10,USDNOK,2
2008-10-10,USDSEK,1
2008-10-10,EURGBP,2
2008-10-10,EURSEK,2
2008-10-10,EURNOK,1
2008-10-10,AUDNZD,1
2008-10-10,GBPCAD,2
2008-10-10,GBPCHF,1
2008-10-17,XAGUSD,2
2008-10-17,USDCAD,3
2008-10-17,USDNOK,5
2008-10-17,XAUUSD,6
2008-10-17,EURSEK,3
2008-10-17,EURGBP,5
2008-10-17,GBPCHF,2
2008-10-17,GBPCAD,1
2008-10-27,XAGUSD,1
2008-10-27,AUDJPY,7
2008-10-27,NZDJPY,4
2008-10-27,GBPJPY,4
2008-10-27,EURJPY,1
2008-10-27,XAUUSD,6
2008-10-27,NZDUSD,2
2008-10-27,EURGBP,1
2008-10-27,EURCHF,1
2008-11-03,XAGUSD,2
2008-11-03,AUDJPY,4
2008-11-03,NZDJPY,4
2008-11-03,EURGBP,5
2008-11-03,XAUUSD,4
2008-11-03,EURUSD,3
2008-11-03,GBPJPY,3
2008-11-03,USDCAD,1
2008-11-03,GBPCHF,1
2008-11-10,GBPCAD,3
2008-11-10,USDCAD,1
2008-11-10,AUDJPY,9
2008-11-10,EURCAD,3
2008-11-10,NZDJPY,1
2008-11-10,XAUUSD,6
2008-11-10,EURNOK,1
2008-11-10,USDNOK,2
2008-11-10,GBPCHF,1
2008-11-17,AUDJPY,5
2008-11-17,GBPJPY,3
2008-11-17,NZDJPY,4
2008-11-17,EURSEK,2
2008-11-17,XAUUSD,5
2008-11-17,EURUSD,2
2008-11-17,GBPCAD,3
2008-11-17,USDNOK,3
2008-11-25,USDNOK,3
2008-11-25,USDCAD,1
2008-11-25,EURGBP,2
2008-11-25,AUDJPY,5
2008-11-25,EURUSD,2
2008-11-25,XAGUSD,2
2008-11-25,XAUUSD,5
2008-11-25,NZDJPY,1
2008-11-25,EURSEK,1
2008-11-25,GBPJPY,1
2008-11-25,USDSEK,3
2008-11-25,GBPCAD,1
2008-12-02,EURCAD,4
2008-12-02,AUDJPY,3
2008-12-02,EURCHF,1
2008-12-02,XAGUSD,4
2008-12-02,XAUUSD,6
2008-12-02,EURUSD,2
2008-12-02,USDSEK,3
2008-12-02,USDNOK,3
2008-12-02,GBPCAD,1
2008-12-09,XAGUSD,2
2008-12-09,EURUSD,6
2008-12-09,AUDJPY,3
2008-12-09,EURCAD,6
2008-12-09,EURGBP,1
2008-12-09,XAUUSD,6
2008-12-09,USDNOK,2
2008-12-09,GBPCAD,1
2008-12-16,GBPAUD,3
2008-12-16,EURUSD,3
2008-12-16,GBPCAD,4
2008-12-16,USDCAD,2
2008-12-16,XAUUSD,6
2008-12-16,USDCHF,2
2008-12-16,USDSEK,5
2008-12-16,AUDJPY,2
2008-12-25,XAGUSD,2
2008-12-25,USDSEK,7
2008-12-25,EURCHF,3
2008-12-25,EURAUD,1
2008-12-25,EURCAD,1
2008-12-25,XAUUSD,7
2008-12-25,EURUSD,1
2008-12-25,GBPUSD,1
2008-12-25,USDCHF,3
2008-12-25,AUDJPY,1
2009-01-01,XAGUSD,1
2009-01-01,USDSEK,9
2009-01-01,NZDUSD,1
2009-01-01,EURCHF,2
2009-01-01,USDCAD,1
2009-01-01,EURCAD,1
2009-01-01,XAUUSD,7
2009-01-01,USDCHF,3
2009-01-01,EURUSD,1
2009-01-01,AUDJPY,1
2009-01-08,USDSEK,8
2009-01-08,EURGBP,3
2009-01-08,GBPAUD,1
2009-01-08,GBPCAD,3
2009-01-08,EURAUD,2
2009-01-08,XAGUSD,1
2009-01-08,XAUUSD,4
2009-01-08,USDCHF,1
2009-01-08,GBPUSD,2
2009-01-08,AUDNZD,1
2009-01-08,USDNOK,1
2009-01-15,USDNOK,6
2009-01-15,USDCHF,2
2009-01-15,USDCAD,3
2009-01-15,AUDNZD,5
2009-01-15,XAGUSD,1
2009-01-15,XAUUSD,3
2009-01-15,GBPUSD,2
2009-01-15,USDSEK,3
2009-01-15,EURGBP,2
2009-01-26,XAGUSD,2
2009-01-26,USDNOK,6
2009-01-26,AUDNZD,4
2009-01-26,USDSEK,8
2009-01-26,EURCAD,2
2009-01-26,XAUUSD,4
2009-01-26,GBPCAD,1
2009-02-02,XAGUSD,2
2009-02-02,USDSEK,9
2009-02-02,AUDNZD,8
2009-02-02,GBPCAD,1
2009-02-02,USDNOK,1
2009-02-02,XAUUSD,4
2009-02-02,EURGBP,1
2009-02-02,AUDJPY,1
2009-02-09,USDSEK,9
2009-02-09,GBPCHF,4
2009-02-09,EURGBP,3
2009-02-09,XAGUSD,1
2009-02-09,AUDNZD,4
2009-02-09,GBPCAD,1
2009-02-09,XAUUSD,4
2009-02-09,EURCHF,1
2009-02-16,CHFJPY,2
2009-02-16,AUDNZD,8
2009-02-16,EURAUD,1
2009-02-16,GBPCAD,4
2009-02-16,GBPAUD,1
2009-02-16,USDNOK,2
2009-02-16,XAUUSD,4
2009-02-16,EURCHF,1
2009-02-16,USDSEK,2
2009-02-16,EURGBP,2
2009-02-23,GBPCHF,5
2009-02-23,EURGBP,4
2009-02-23,USDSEK,8
2009-02-23,USDCAD,3
2009-02-23,AUDNZD,3
2009-02-23,XAUUSD,4
2009-03-02,GBPCHF,4
2009-03-02,USDSEK,5
2009-03-02,EURGBP,2
2009-03-02,XAGUSD,2
2009-03-02,EURAUD,1
2009-03-02,GBPAUD,1
2009-03-02,USDNOK,4
2009-03-02,USDJPY,1
2009-03-02,XAUUSD,4
2009-03-02,GBPNZD,1
2009-03-02,AUDNZD,2
2009-03-09,XAGUSD,3
2009-03-09,CHFJPY,1
2009-03-09,USDSEK,4
2009-03-09,EURGBP,3
2009-03-09,EURAUD,1
2009-03-09,EURCAD,1
2009-03-09,USDJPY,1
2009-03-09,USDNOK,3
2009-03-09,XAUUSD,4
2009-03-09,GBPNZD,1
2009-03-09,GBPCHF,3
2009-03-09,AUDNZD,2
2009-03-16,XAGUSD,2
2009-03-16,USDJPY,1
2009-03-16,EURUSD,1
2009-03-16,USDSEK,5
2009-03-16,EURCAD,1
2009-03-16,EURGBP,3
2009-03-16,USDCAD,5
2009-03-16,XAUUSD,4
2009-03-16,GBPCHF,1
2009-03-16,AUDUSD,1
2009-03-16,GBPAUD,1
2009-03-16,AUDNZD,2
2009-03-25,EURCAD,2
2009-03-25,EURGBP,2
2009-03-25,USDJPY,1
2009-03-25,EURUSD,3
2009-03-25,EURCHF,3
2009-03-25,GBPAUD,2
2009-03-25,XAUUSD,5
2009-03-25,EURAUD,1
2009-03-25,GBPCHF,2
2009-03-25,GBPUSD,1
2009-03-25,USDCAD,1
2009-03-25,NZDUSD,3
2009-03-25,AUDUSD,1
2009-04-01,GBPUSD,3
2009-04-01,EURCAD,2
2009-04-01,EURGBP,1
2009-04-01,XAGUSD,2
2009-04-01,EURAUD,3
2009-04-01,GBPAUD,1
2009-04-01,USDSEK,2
2009-04-01,EURUSD,1
2009-04-01,XAUUSD,4
2009-04-01,GBPNZD,2
2009-04-01,GBPCHF,1
2009-04-01,USDCAD,2
2009-04-01,NZDUSD,2
2009-04-01,AUDUSD,1
2009-04-08,AUDJPY,1
2009-04-08,EURCAD,3
2009-04-08,EURUSD,1
2009-04-08,XAUUSD,5
2009-04-08,GBPCAD,1
2009-04-08,EURGBP,1
2009-04-08,XAGUSD,1
2009-04-08,EURCHF,1
2009-04-08,USDSEK,2
2009-04-08,GBPAUD,2
2009-04-08,EURAUD,2
2009-04-08,GBPNZD,2
2009-04-08,USDCAD,2
2009-04-08,CHFJPY,1
2009-04-08,NZDUSD,2
2009-04-15,XAUUSD,5
2009-04-15,EURSEK,1
2009-04-15,EURNOK,1
2009-04-15,GBPCAD,1
2009-04-15,EURCAD,2
2009-04-15,EURJPY,1
2009-04-15,USDSEK,2
2009-04-15,EURAUD,2
2009-04-15,GBPAUD,2
2009-04-15,USDNOK,2
2009-04-15,GBPNZD,1
2009-04-15,USDCAD,2
2009-04-15,CHFJPY,1
2009-04-15,NZDUSD,3
2009-04-15,AUDNZD,1
2009-04-24,EURNOK,1
2009-04-24,AUDJPY,1
2009-04-24,EURUSD,1
2009-04-24,EURGBP,3
2009-04-24,EURCAD,3
2009-04-24,USDNOK,4
2009-04-24,GBPCAD,2
2009-04-24,XAUUSD,5
2009-04-24,GBPNZD,2
2009-04-24,GBPCHF,1
2009-04-24,NZDUSD,2
2009-04-24,AUDNZD,1
2009-04-24,USDSEK,1
2009-05-01,AUDJPY,1
2009-05-01,XAUUSD,8
2009-05-01,EURNOK,1
2009-05-01,EURGBP,3
2009-05-01,EURUSD,1
2009-05-01,GBPCAD,2
2009-05-01,GBPNZD,1
2009-05-01,USDSEK,2
2009-05-01,USDNOK,2
2009-05-01,NZDUSD,2
2009-05-01,AUDUSD,2
2009-05-01,GBPAUD,1
2009-05-01,AUDNZD,1
2009-05-08,EURNOK,2
2009-05-08,GBPCAD,3
2009-05-08,GBPJPY,2
2009-05-08,XAUUSD,5
2009-05-08,GBPAUD,2
2009-05-08,EURAUD,2
2009-05-08,EURUSD,1
2009-05-08,GBPNZD,1
2009-05-08,USDSEK,1
2009-05-08,USDNOK,2
2009-05-08,EURCAD,1
2009-05-08,NZDUSD,2
2009-05-08,AUDNZD,2
2009-05-08,AUDUSD,1
2009-05-15,XAGUSD,1
2009-05-15,XAUUSD,5
2009-05-15,GBPCAD,3
2009-05-15,GBPNZD,1
2009-05-15,EURGBP,2
2009-05-15,GBPAUD,3
2009-05-15,EURAUD,2
2009-05-15,USDSEK,1
2009-05-15,EURUSD,1
2009-05-15,USDNOK,1
2009-05-15,EURCAD,1
2009-05-15,AUDUSD,3
2009-05-15,AUDNZD,3
2009-05-25,XAUUSD,6
2009-05-25,EURGBP,3
2009-05-25,GBPCAD,4
2009-05-25,EURCAD,1
2009-05-25,EURAUD,1
2009-05-25,GBPAUD,2
2009-05-25,USDSEK,4
2009-05-25,EURUSD,1
2009-05-25,USDNOK,2
2009-05-25,AUDUSD,1
2009-05-25,AUDNZD,2
2009-06-01,XAGUSD,2
2009-06-01,EURNOK,1
2009-06-01,EURUSD,4
2009-06-01,EURCAD,5
2009-06-01,CADJPY,1
2009-06-01,EURAUD,2
2009-06-01,XAUUSD,4
2009-06-01,EURGBP,3
2009-06-01,NZDUSD,1
2009-06-01,AUDUSD,2
2009-06-01,GBPAUD,1
2009-06-01,AUDNZD,1
2009-06-08,AUDJPY,1
2009-06-08,EURCAD,2
2009-06-08,CADJPY,1
2009-06-08,NZDUSD,2
2009-06-08,EURGBP,6
2009-06-08,EURAUD,4
2009-06-08,XAGUSD,1
2009-06-08,GBPAUD,3
2009-06-08,XAUUSD,4
2009-06-08,USDSEK,1
2009-06-08,AUDUSD,1
2009-06-08,AUDNZD,1
2009-06-15,USDCHF,2
2009-06-15,USDJPY,2
2009-06-15,EURCAD,1
2009-06-15,EURNOK,2
2009-06-15,GBPAUD,3
2009-06-15,EURAUD,3
2009-06-15,USDSEK,2
2009-06-15,XAUUSD,4
2009-06-15,EURUSD,1
2009-06-15,USDNOK,1
2009-06-15,NZDUSD,1
2009-06-15,EURGBP,1
2009-06-15,AUDUSD,2
2009-06-15,AUDNZD,2
2009-06-23,USDCHF,1
2009-06-23,XAGUSD,1
2009-06-23,GBPJPY,1
2009-06-23,EURGBP,5
2009-06-23,EURAUD,2
2009-06-23,EURCAD,3
2009-06-23,GBPAUD,3
2009-06-23,EURUSD,3
2009-06-23,XAUUSD,3
2009-06-23,USDSEK,1
2009-06-23,AUDUSD,2
2009-06-23,USDNOK,1
2009-06-23,AUDNZD,1
2009-06-30,AUDJPY,1
2009-06-30,USDJPY,1
2009-06-30,USDCHF,2
2009-06-30,USDSEK,3
2009-06-30,EURUSD,4
2009-06-30,EURAUD,3
2009-06-30,GBPAUD,1
2009-06-30,XAUUSD,4
2009-06-30,EURGBP,3
2009-06-30,USDNOK,1
2009-06-30,NZDUSD,1
2009-06-30,AUDUSD,2
2009-06-30,AUDNZD,1
2009-07-07,USDNOK,4
2009-07-07,XAGUSD,2
2009-07-07,USDSEK,1
2009-07-07,GBPNZD,1
2009-07-07,XAUUSD,5
2009-07-07,EURAUD,2
2009-07-07,EURCHF,1
2009-07-07,GBPAUD,2
2009-07-07,EURGBP,5
2009-07-07,EURUSD,1
2009-07-07,AUDUSD,1
2009-07-07,AUDNZD,2
2009-07-14,GBPAUD,3
2009-07-14,EURAUD,2
2009-07-14,EURJPY,1
2009-07-14,EURCHF,3
2009-07-14,GBPNZD,1
2009-07-14,EURGBP,4
2009-07-14,EURSEK,1
2009-07-14,USDSEK,2
2009-07-14,XAUUSD,5
2009-07-14,USDNOK,2
2009-07-14,EURCAD,1
2009-07-14,AUDNZD,2
2009-07-24,GBPJPY,1
2009-07-24,EURJPY,1
2009-07-24,EURCHF,1
2009-07-24,EURSEK,2
2009-07-24,EURNOK,3
2009-07-24,GBPNZD,1
2009-07-24,GBPAUD,2
2009-07-24,EURAUD,1
2009-07-24,XAUUSD,3
2009-07-24,EURGBP,5
2009-07-24,EURUSD,2
2009-07-24,USDNOK,1
2009-07-24,AUDNZD,3
2009-07-24,AUDJPY,1
2009-07-31,XAGUSD,1
2009-07-31,XAUUSD,7
2009-07-31,GBPNZD,2
2009-07-31,AUDUSD,1
2009-07-31,GBPAUD,3
2009-07-31,EURAUD,2
2009-07-31,EURGBP,5
2009-07-31,USDNOK,3
2009-07-31,USDSEK,1
2009-07-31,AUDNZD,2
2009-08-07,USDNOK,5
2009-08-07,EURNOK,1
2009-08-07,EURCHF,2
2009-08-07,CHFJPY,1
2009-08-07,CADJPY,1
2009-08-07,USDSEK,4
2009-08-07,GBPNZD,1
2009-08-07,EURAUD,1
2009-08-07,XAUUSD,4
2009-08-07,EURGBP,5
2009-08-07,AUDNZD,2
2009-08-14,XAGUSD,1
2009-08-14,GBPNZD,1
2009-08-14,EURSEK,1
2009-08-14,EURNOK,3
2009-08-14,USDSEK,5
2009-08-14,GBPAUD,2
2009-08-14,EURAUD,1
2009-08-14,EURGBP,5
2009-08-14,XAUUSD,3
2009-08-14,USDNOK,2
2009-08-14,AUDNZD,2
2009-08-14,GBPCHF,1
2009-08-24,EURJPY,1
2009-08-24,XAGUSD,1
2009-08-24,EURSEK,1
2009-08-24,GBPNZD,1
2009-08-24,EURAUD,1
2009-08-24,GBPAUD,2
2009-08-24,EURNOK,2
2009-08-24,USDSEK,4
2009-08-24,GBPUSD,2
2009-08-24,XAUUSD,3
2009-08-24,EURGBP,3
2009-08-24,USDNOK,1
2009-08-24,EURCAD,2
2009-08-24,AUDUSD,1
2009-08-24,AUDNZD,1
2009-08-24,AUDJPY,1
2009-08-31,XAGUSD,2
2009-08-31,GBPNZD,1
2009-08-31,EURSEK,2
2009-08-31,EURGBP,2
2009-08-31,EURNOK,3
2009-08-31,USDSEK,3
2009-08-31,GBPUSD,3
2009-08-31,XAUUSD,4
2009-08-31,USDNOK,2
2009-08-31,EURUSD,1
2009-08-31,EURCAD,1
2009-08-31,AUDNZD,2
2009-08-31,GBPCHF,1
2009-09-07,GBPUSD,6
2009-09-07,XAGUSD,1
2009-09-07,GBPNZD,2
2009-09-07,EURAUD,1
2009-09-07,GBPCHF,2
2009-09-07,GBPAUD,2
2009-09-07,USDSEK,3
2009-09-07,XAUUSD,4
2009-09-07,EURGBP,1
2009-09-07,USDNOK,2
2009-09-07,EURNOK,1
2009-09-07,EURCAD,1
2009-09-07,AUDNZD,1
2009-09-14,USDJPY,1
2009-09-14,GBPNZD,4
2009-09-14,EURNOK,1
2009-09-14,CHFJPY,1
2009-09-14,EURAUD,1
2009-09-14,EURGBP,3
2009-09-14,USDSEK,4
2009-09-14,XAUUSD,5
2009-09-14,USDNOK,2
2009-09-14,EURCAD,2
2009-09-14,AUDNZD,2
2009-09-14,GBPCHF,1
2009-09-22,GBPNZD,2
2009-09-22,USDSEK,6
2009-09-22,GBPUSD,4
2009-09-22,AUDUSD,1
2009-09-22,EURAUD,1
2009-09-22,XAUUSD,5
2009-09-22,GBPAUD,2
2009-09-22,USDNOK,2
2009-09-22,EURCAD,3
2009-09-22,GBPCHF,1
2009-09-29,EURJPY,1
2009-09-29,EURSEK,2
2009-09-29,GBPCAD,1
2009-09-29,CHFJPY,1
2009-09-29,EURNOK,1
2009-09-29,GBPAUD,7
2009-09-29,USDJPY,1
2009-09-29,USDNOK,2
2009-09-29,GBPNZD,1
2009-09-29,XAGUSD,1
2009-09-29,XAUUSD,2
2009-09-29,EURAUD,2
2009-09-29,AUDNZD,2
2009-09-29,USDSEK,1
2009-09-29,GBPCHF,1
2009-09-29,GBPUSD,1
2009-10-06,EURNOK,2
2009-10-06,USDJPY,3
2009-10-06,EURJPY,3
2009-10-06,GBPJPY,1
2009-10-06,GBPCAD,1
2009-10-06,EURSEK,2
2009-10-06,EURAUD,1
2009-10-06,AUDUSD,1
2009-10-06,XAUUSD,4
2009-10-06,GBPNZD,3
2009-10-06,EURGBP,1
2009-10-06,GBPUSD,2
2009-10-06,GBPCHF,2
2009-10-06,AUDNZD,1
2009-10-13,GBPUSD,3
2009-10-13,AUDJPY,1
2009-10-13,EURNOK,1
2009-10-13,USDJPY,1
2009-10-13,EURSEK,3
2009-10-13,GBPCAD,4
2009-10-13,GBPJPY,1
2009-10-13,EURJPY,1
2009-10-13,XAUUSD,4
2009-10-13,EURAUD,1
2009-10-13,GBPNZD,1
2009-10-13,GBPAUD,2
2009-10-13,AUDUSD,1
2009-10-13,GBPCHF,2
2009-10-13,AUDNZD,1
2009-10-22,GBPCHF,4
2009-10-22,EURGBP,2
2009-10-22,EURNOK,4
2009-10-22,USDNOK,5
2009-10-22,GBPJPY,1
2009-10-22,XAUUSD,4
2009-10-22,EURAUD,1
2009-10-22,GBPNZD,2
2009-10-22,GBPAUD,1
2009-10-22,AUDUSD,2
2009-10-22,AUDNZD,1
2009-10-29,EURNOK,4
2009-10-29,EURSEK,4
2009-10-29,USDSEK,4
2009-10-29,GBPCHF,3
2009-10-29,USDJPY,1
2009-10-29,XAUUSD,4
2009-10-29,GBPNZD,1
2009-10-29,USDCAD,2
2009-10-29,EURAUD,1
2009-10-29,AUDNZD,2
2009-10-29,GBPUSD,1
2009-11-05,EURUSD,2
2009-11-05,GBPCHF,3
2009-11-05,EURNOK,1
2009-11-05,GBPUSD,3
2009-11-05,EURSEK,2
2009-11-05,EURGBP,3
2009-11-05,USDSEK,3
2009-11-05,USDJPY,1
2009-11-05,XAUUSD,5
2009-11-05,USDCHF,1
2009-11-05,USDCAD,2
2009-11-05,USDNOK,1
2009-11-12,GBPCHF,3
2009-11-12,GBPAUD,2
2009-11-12,EURNOK,1
2009-11-12,GBPUSD,4
2009-11-12,XAUUSD,6
2009-11-12,USDSEK,1
2009-11-12,USDCHF,3
2009-11-12,EURSEK,1
2009-11-12,USDJPY,1
2009-11-12,CHFJPY,1
2009-11-12,GBPNZD,1
2009-11-12,USDCAD,1
2009-11-12,CADJPY,1
2009-11-12,AUDNZD,1
2009-11-23,CHFJPY,2
2009-11-23,USDNOK,2
2009-11-23,GBPCHF,2
2009-11-23,XAUUSD,6
2009-11-23,EURSEK,2
2009-11-23,EURGBP,2
2009-11-23,EURUSD,1
2009-11-23,USDCHF,1
2009-11-23,GBPAUD,1
2009-11-23,AUDNZD,3
2009-11-23,EURJPY,1
2009-11-23,CADJPY,2
2009-11-23,GBPUSD,1
2009-11-23,USDSEK,1
2009-11-30,GBPCHF,2
2009-11-30,EURUSD,6
2009-11-30,GBPUSD,5
2009-11-30,USDCHF,2
2009-11-30,EURSEK,2
2009-11-30,GBPAUD,1
2009-11-30,XAUUSD,3
2009-11-30,USDSEK,1
2009-11-30,USDNOK,1
2009-11-30,AUDNZD,3
2009-11-30,USDJPY,1
2009-12-07,GBPCHF,3
2009-12-07,GBPUSD,4
2009-12-07,EURUSD,5
2009-12-07,EURAUD,1
2009-12-07,USDCHF,1
2009-12-07,EURGBP,2
2009-12-07,CHFJPY,1
2009-12-07,EURCHF,1
2009-12-07,XAUUSD,2
2009-12-07,USDSEK,1
2009-12-07,USDNOK,2
2009-12-07,GBPAUD,1
2009-12-07,EURJPY,1
2009-12-07,CADJPY,1
2009-12-07,AUDNZD,1
2009-12-14,GBPCHF,2
2009-12-14,GBPUSD,4
2009-12-14,CHFJPY,2
2009-12-14,EURUSD,4
2009-12-14,EURGBP,1
2009-12-14,USDSEK,3
2009-12-14,USDCHF,2
2009-12-14,USDCAD,2
2009-12-14,XAUUSD,4
2009-12-14,USDNOK,2
2009-12-14,EURSEK,1
2009-12-21,GBPCHF,3
2009-12-21,EURUSD,4
2009-12-21,USDCAD,2
2009-12-21,EURNOK,1
2009-12-21,EURAUD,1
2009-12-21,EURGBP,2
2009-12-21,USDSEK,3
2009-12-21,USDNOK,2
2009-12-21,USDCHF,1
2009-12-21,XAUUSD,4
2009-12-21,GBPAUD,1
2009-12-21,AUDNZD,1
2009-12-21,GBPUSD,1
2009-12-21,GBPCAD,1
2009-12-28,EURUSD,3
2009-12-28,GBPCHF,3
2009-12-28,EURNOK,2
2009-12-28,EURCHF,1
2009-12-28,XAUUSD,5
2009-12-28,EURAUD,1
2009-12-28,USDSEK,4
2009-12-28,USDNOK,2
2009-12-28,USDCHF,1
2009-12-28,GBPAUD,1
2009-12-28,USDCAD,1
2009-12-28,GBPUSD,1
2009-12-28,GBPCAD,2
2010-01-04,EURUSD,2
2010-01-04,EURNOK,2
2010-01-04,USDSEK,3
2010-01-04,GBPCHF,2
2010-01-04,EURJPY,1
2010-01-04,AUDUSD,1
2010-01-04,USDCHF,2
2010-01-04,GBPNZD,1
2010-01-04,EURAUD,1
2010-01-04,EURGBP,1
2010-01-04,USDCAD,1
2010-01-04,EURSEK,1
2010-01-04,XAUUSD,3
2010-01-04,USDNOK,2
2010-01-04,GBPAUD,2
2010-01-04,GBPCAD,1
2010-01-04,AUDNZD,1
2010-01-11,GBPUSD,4
2010-01-11,USDNOK,4
2010-01-11,XAUUSD,5
2010-01-11,XAGUSD,1
2010-01-11,GBPCHF,3
2010-01-11,EURGBP,2
2010-01-11,USDCAD,3
2010-01-11,GBPNZD,2
2010-01-11,GBPAUD,1
2010-01-11,CHFJPY,1
2010-01-11,AUDNZD,1
